1,11,6,8,0,bo15.jpg,bo36.jpg,0,|[[357, -276], [533, 375], [70, 253]]|,|[[-639, 44], [-4, -149], [-313, 132]]|,|[[357, -276], [533, 375], [70, 253]]|,|[[-639, 44], [-4, -149], [-313, 132]]|,|[[357, -276], [533, 375], [70, 253]]|,|[[-639, 44], [-4, -149], [-313, 132]]|
1,9,3,7,7,bo7.jpg,bo30.jpg,1,|[[-132, -145], [-561, -98], [129, 120]]|,|[[364, 425], [403, 29], [-620, 394]]|,|[[-132, -145], [-561, -98], [129, 120]]|,|[[464, -89], [719, 316], [614, -332]]|,|[[-132, -145], [-561, -98], [129, 120]]|,|[[464, -89], [719, 316], [614, -332]]|
1,4,-1,4,9,bo25.jpg,bo18.jpg,2,|[[-460, 33], [717, -220], [-120, -288]]|,|[[-21, 240], [441, -28], [-634, -289]]|,|[[-460, 33], [717, -220], [-120, -288]]|,|[[-21, 240], [441, -28], [-634, -289]]|,|[[-460, 33], [717, -220], [-120, -288]]|,|[[-21, 240], [441, -28], [-634, -289]]|
1,1,-1,5,2,bo26.jpg,bo17.jpg,3,|[[-536, -348], [-239, -250], [539, 95]]|,|[[-745, 256], [-291, 81], [487, -283]]|,|[[682, 73], [214, 221], [-738, -183]]|,|[[-745, 256], [-291, 81], [487, -283]]|,|[[682, 73], [214, 221], [-738, -183]]|,|[[-745, 256], [-291, 81], [487, -283]]|
1,-1,-1,0,4,bo20.jpg,bo4.jpg,4,|[[-76, 35], [-618, 366], [-455, -114]]|,|[[378, 155], [185, -239], [-736, -231]]|,|[[-76, 35], [-618, 366], [-455, -114]]|,|[[378, 155], [185, -239], [-736, -231]]|,|[[-76, 35], [-618, 366], [-455, -114]]|,|[[378, 155], [185, -239], [-736, -231]]|
1,7,10,3,3,bo10.jpg,bo13.jpg,5,|[[-39, -161], [223, 389], [-346, -39]]|,|[[-678, 37], [559, 419], [653, -60]]|,|[[-39, -161], [223, 389], [-346, -39]]|,|[[-678, 37], [559, 419], [653, -60]]|,|[[252, 14], [-489, 367], [740, -319]]|,|[[465, 274], [-94, 368], [-163, -17]]|
1,8,2,2,6,bo31.jpg,bo40.jpg,6,|[[723, -328], [-656, -320], [552, 384]]|,|[[218, 14], [-49, 349], [-731, 389]]|,|[[723, -328], [-656, -320], [552, 384]]|,|[[-342, -313], [123, 260], [-305, 381]]|,|[[367, -48], [-463, 36], [-750, -253]]|,|[[-585, 298], [-132, 146], [57, 401]]|
1,5,-1,9,8,bo33.jpg,bo9.jpg,7,|[[346, -118], [-672, -43], [36, -97]]|,|[[249, 391], [581, 195], [-155, 290]]|,|[[346, -118], [-672, -43], [36, -97]]|,|[[249, 391], [581, 195], [-155, 290]]|,|[[303, 126], [-512, -200], [750, 266]]|,|[[599, -143], [-144, 372], [-58, -338]]|
1,0,-1,1,1,bo22.jpg,bo14.jpg,8,|[[234, 325], [-513, -160], [97, -148]]|,|[[-660, 409], [-234, -65], [-289, 370]]|,|[[427, 301], [283, -30], [-703, -238]]|,|[[-660, 409], [-234, -65], [-289, 370]]|,|[[-639, 62], [-7, -70], [-565, -349]]|,|[[750, 260], [426, 94], [513, -281]]|
1,-1,-1,6,5,bo38.jpg,bo12.jpg,9,|[[256, 354], [-366, 256], [599, 55]]|,|[[154, -270], [-442, -207], [-32, 313]]|,|[[256, 354], [-366, 256], [599, 55]]|,|[[154, -270], [-442, -207], [-32, 313]]|,|[[344, 385], [528, 163], [130, 157]]|,|[[-543, 216], [-314, -6], [-626, -336]]|
