0,19,9,17,14,bo59.jpg,bo26.jpg,1,|[[271, -222], [-632, -31], [-27, -284]]|,|[[607, 193], [30, 299], [-419, -294]]|,|[[271, -222], [-632, -31], [-27, -284]]|,|[[429, 276], [-145, 11], [-552, 263]]|,|[[271, -222], [-632, -31], [-27, -284]]|,|[[429, 276], [-145, 11], [-552, 263]]|
0,22,-1,14,12,bo13.jpg,bo4.jpg,2,|[[-647, 181], [384, -260], [-317, -171]]|,|[[704, 90], [-51, 28], [171, 426]]|,|[[-647, 181], [384, -260], [-317, -171]]|,|[[704, 90], [-51, 28], [171, 426]]|,|[[-647, 181], [384, -260], [-317, -171]]|,|[[704, 90], [-51, 28], [171, 426]]|
0,4,-1,10,8,bo42.jpg,bo23.jpg,3,|[[-72, -35], [670, 382], [30, 242]]|,|[[399, 117], [750, -326], [-387, -101]]|,|[[-433, 377], [-109, 68], [-55, -237]]|,|[[399, 117], [750, -326], [-387, -101]]|,|[[-433, 377], [-109, 68], [-55, -237]]|,|[[399, 117], [750, -326], [-387, -101]]|
0,-1,-1,19,3,bo52.jpg,bo35.jpg,4,|[[-188, 199], [-575, -259], [-624, 168]]|,|[[132, -137], [564, 369], [585, -64]]|,|[[-188, 199], [-575, -259], [-624, 168]]|,|[[132, -137], [564, 369], [585, -64]]|,|[[-188, 199], [-575, -259], [-624, 168]]|,|[[132, -137], [564, 369], [585, -64]]|
0,16,23,7,2,bo28.jpg,bo49.jpg,5,|[[-27, 282], [-277, -11], [594, -205]]|,|[[-707, -10], [551, 366], [-151, -341]]|,|[[-27, 282], [-277, -11], [594, -205]]|,|[[-707, -10], [551, 366], [-151, -341]]|,|[[-389, -95], [703, 422], [-517, 375]]|,|[[-695, 104], [545, -135], [-651, -307]]|
0,7,15,1,10,bo78.jpg,bo57.jpg,6,|[[361, -127], [-567, -97], [688, -275]]|,|[[-741, -335], [560, 372], [-272, 51]]|,|[[361, -127], [-567, -97], [688, -275]]|,|[[-281, 104], [109, 96], [709, 174]]|,|[[-673, -91], [0, -32], [-689, 296]]|,|[[-336, -78], [43, 321], [243, -192]]|
0,13,-1,15,15,bo34.jpg,bo32.jpg,7,|[[394, 194], [727, 52], [-695, -268]]|,|[[-5, 385], [-505, 216], [-56, -157]]|,|[[394, 194], [727, 52], [-695, -268]]|,|[[-5, 385], [-505, 216], [-56, -157]]|,|[[-364, 431], [130, 74], [558, 264]]|,|[[-238, -200], [615, -224], [-554, -80]]|
0,10,-1,0,9,bo76.jpg,bo72.jpg,8,|[[653, 264], [321, 282], [-378, 222]]|,|[[-525, -315], [-81, 417], [-684, 161]]|,|[[119, -266], [523, -101], [-274, -74]]|,|[[-525, -315], [-81, 417], [-684, 161]]|,|[[159, -324], [482, 368], [132, -41]]|,|[[-141, 299], [532, -272], [719, -2]]|
0,-1,-1,16,11,bo38.jpg,bo25.jpg,9,|[[-438, -62], [472, 103], [737, -331]]|,|[[-133, 107], [248, -252], [-700, 92]]|,|[[-438, -62], [472, 103], [737, -331]]|,|[[-133, 107], [248, -252], [-700, 92]]|,|[[-355, -68], [57, -271], [-722, -312]]|,|[[379, -223], [-741, 450], [-179, 158]]|
1,20,11,19,11,bo12.jpg,bo71.jpg,0,|[[-427, -1], [342, 398], [240, -194]]|,|[[-703, -157], [-142, -113], [685, 366]]|,|[[-427, -1], [342, 398], [240, -194]]|,|[[-703, -157], [-142, -113], [685, 366]]|,|[[-427, -1], [342, 398], [240, -194]]|,|[[-703, -157], [-142, -113], [685, 366]]|
1,17,22,0,18,bo55.jpg,bo48.jpg,1,|[[-553, 58], [660, 296], [482, -245]]|,|[[-726, -342], [-116, -83], [174, -31]]|,|[[-553, 58], [660, 296], [482, -245]]|,|[[-283, -344], [280, 301], [-45, 297]]|,|[[-553, 58], [660, 296], [482, -245]]|,|[[-283, -344], [280, 301], [-45, 297]]|
1,7,-1,13,5,bo75.jpg,bo30.jpg,2,|[[-63, 356], [-690, 140], [-337, 2]]|,|[[-326, -290], [578, -191], [723, 198]]|,|[[-63, 356], [-690, 140], [-337, 2]]|,|[[-326, -290], [578, -191], [723, 198]]|,|[[-63, 356], [-690, 140], [-337, 2]]|,|[[-326, -290], [578, -191], [723, 198]]|
1,13,-1,17,17,bo77.jpg,bo11.jpg,3,|[[-722, 379], [-328, -339], [290, 43]]|,|[[749, 146], [62, 332], [10, -19]]|,|[[-357, 136], [-562, -92], [-563, 429]]|,|[[749, 146], [62, 332], [10, -19]]|,|[[-357, 136], [-562, -92], [-563, 429]]|,|[[749, 146], [62, 332], [10, -19]]|
1,-1,-1,16,13,bo7.jpg,bo50.jpg,4,|[[260, -121], [-146, 296], [690, 392]]|,|[[-697, 120], [-195, -195], [571, -68]]|,|[[260, -121], [-146, 296], [690, 392]]|,|[[-697, 120], [-195, -195], [571, -68]]|,|[[260, -121], [-146, 296], [690, 392]]|,|[[-697, 120], [-195, -195], [571, -68]]|
1,21,4,11,1,bo29.jpg,bo21.jpg,5,|[[402, -331], [-120, -222], [-637, -241]]|,|[[196, 227], [-508, 117], [-70, 82]]|,|[[402, -331], [-120, -222], [-637, -241]]|,|[[196, 227], [-508, 117], [-70, 82]]|,|[[-704, 378], [-404, 10], [119, 80]]|,|[[330, 291], [692, 149], [-337, -270]]|
1,10,3,9,7,bo46.jpg,bo36.jpg,6,|[[-699, -66], [693, 378], [313, 244]]|,|[[-189, -207], [-743, 271], [-92, 163]]|,|[[-699, -66], [693, 378], [313, 244]]|,|[[-652, 245], [-100, 143], [283, -198]]|,|[[-620, 89], [38, -167], [-160, 418]]|,|[[-479, 385], [-313, -297], [168, 278]]|
1,2,-1,5,12,bo79.jpg,bo3.jpg,7,|[[507, 394], [-559, 433], [435, -57]]|,|[[-168, 296], [-506, -251], [661, 132]]|,|[[507, 394], [-559, 433], [435, -57]]|,|[[-168, 296], [-506, -251], [661, 132]]|,|[[-160, 89], [81, 266], [-37, -187]]|,|[[521, 296], [289, -13], [-533, 244]]|
1,5,-1,4,9,bo14.jpg,bo70.jpg,8,|[[-428, 322], [-267, -295], [-727, -107]]|,|[[659, -140], [-5, -49], [581, 198]]|,|[[116, 219], [-574, 48], [-259, -329]]|,|[[659, -140], [-5, -49], [581, 198]]|,|[[-663, 229], [674, -105], [-208, -115]]|,|[[-554, -236], [503, 195], [-34, 279]]|
1,-1,-1,8,6,bo61.jpg,bo64.jpg,9,|[[523, -78], [32, 303], [-364, -175]]|,|[[-733, -182], [-246, 363], [543, 230]]|,|[[523, -78], [32, 303], [-364, -175]]|,|[[-733, -182], [-246, 363], [543, 230]]|,|[[514, -72], [-115, -37], [-395, 201]]|,|[[324, 287], [-79, 412], [729, 365]]|
1,6,0,14,0,bo53.jpg,bo45.jpg,0,|[[-45, 67], [-694, -291], [224, -261]]|,|[[-576, 303], [349, 374], [5, 346]]|,|[[-45, 67], [-694, -291], [224, -261]]|,|[[-576, 303], [349, 374], [5, 346]]|,|[[-45, 67], [-694, -291], [224, -261]]|,|[[-576, 303], [349, 374], [5, 346]]|
1,19,9,6,4,bo22.jpg,bo15.jpg,1,|[[735, -23], [-3, -224], [-639, -183]]|,|[[427, 232], [-111, 402], [-529, 320]]|,|[[735, -23], [-3, -224], [-639, -183]]|,|[[442, -57], [10, 159], [-714, 362]]|,|[[735, -23], [-3, -224], [-639, -183]]|,|[[442, -57], [10, 159], [-714, 362]]|
1,1,-1,3,8,bo66.jpg,bo73.jpg,2,|[[273, 165], [32, -99], [-670, -308]]|,|[[-278, 387], [-526, -12], [610, 132]]|,|[[273, 165], [32, -99], [-670, -308]]|,|[[-278, 387], [-526, -12], [610, 132]]|,|[[273, 165], [32, -99], [-670, -308]]|,|[[-278, 387], [-526, -12], [610, 132]]|
1,12,-1,12,2,bo33.jpg,bo5.jpg,3,|[[-32, 119], [-90, -349], [584, 36]]|,|[[-396, -102], [390, -349], [730, 449]]|,|[[534, 49], [-12, 173], [210, 400]]|,|[[-396, -102], [390, -349], [730, 449]]|,|[[534, 49], [-12, 173], [210, 400]]|,|[[-396, -102], [390, -349], [730, 449]]|
1,-1,-1,7,19,bo24.jpg,bo17.jpg,4,|[[270, 382], [-284, -333], [146, -323]]|,|[[-32, 231], [426, -103], [-478, -105]]|,|[[270, 382], [-284, -333], [146, -323]]|,|[[-32, 231], [426, -103], [-478, -105]]|,|[[270, 382], [-284, -333], [146, -323]]|,|[[-32, 231], [426, -103], [-478, -105]]|
1,8,23,10,16,bo58.jpg,bo51.jpg,5,|[[-720, 399], [129, 265], [-242, -199]]|,|[[-659, -190], [550, 131], [-468, 99]]|,|[[-720, 399], [129, 265], [-242, -199]]|,|[[-659, -190], [550, 131], [-468, 99]]|,|[[-170, 6], [24, 431], [337, 400]]|,|[[-725, 204], [133, 140], [69, -253]]|
1,15,16,18,3,bo20.jpg,bo8.jpg,6,|[[540, 425], [258, 231], [322, -228]]|,|[[-336, 359], [-550, -107], [625, -60]]|,|[[540, 425], [258, 231], [322, -228]]|,|[[-297, -332], [729, -76], [-107, 238]]|,|[[-473, -151], [29, 317], [-657, 106]]|,|[[-2, -344], [649, 329], [156, 13]]|
1,18,-1,15,14,bo80.jpg,bo60.jpg,7,|[[-607, -309], [540, -44], [-239, -348]]|,|[[-30, 155], [257, -55], [141, 420]]|,|[[-607, -309], [540, -44], [-239, -348]]|,|[[-30, 155], [257, -55], [141, 420]]|,|[[-112, -219], [-589, 145], [541, 105]]|,|[[81, 410], [-444, -224], [213, -70]]|
1,14,-1,2,15,bo1.jpg,bo37.jpg,8,|[[-501, -144], [198, -232], [495, 298]]|,|[[108, 214], [-202, -137], [-696, 387]]|,|[[748, -99], [-338, 350], [-486, -209]]|,|[[108, 214], [-202, -137], [-696, 387]]|,|[[-344, -199], [254, 156], [-506, 90]]|,|[[673, 59], [255, -345], [-295, 333]]|
1,-1,-1,1,10,bo2.jpg,bo56.jpg,9,|[[-447, 252], [-653, 32], [-7, 145]]|,|[[702, 340], [320, 386], [272, -218]]|,|[[-447, 252], [-653, 32], [-7, 145]]|,|[[702, 340], [320, 386], [272, -218]]|,|[[-430, -178], [-728, 93], [600, -279]]|,|[[729, 47], [278, 392], [-270, 269]]|
